Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Unit Price Total Measure,Unit Price Total Measure Unit,Unit Price Base Measure,Unit Price Base Measure Unit,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Color (product.metafields.shopify.color-pattern),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Status
7ml-uv-resistant-jar-with-cr-black-lids,7ml UV Resistant Round Bottom Jar with Child Resistant Black Lids,"<h1></h1>
<div class=""product-features"">
<h2>FREE SHIPPING ON YOUR ENTIRE ORDER!</h2>
<p><span>Introducing the newest, most innovative storage solution on the market: UV Glass Storage Containers! These containers are perfect for storing plant-based goods like nuts, seeds, herbs, coffee, teas, super foods, and dried foods. They prevent harmful visible light rays from penetrating and degrading your stored products, while at the same time allowing beneficial UV and infrared wavelengths of light that can kill molds, algae, and bacteria. Plus, they have a modern screw on lid made of heavy duty BPA-Free plastic. Now you can preserve and rejuvenate your food's freshness for over six months (compared to one month with traditional non-UV glass containers)! Order yours today!</span></p>
<p> </p>
<h3>Features:</h3>
<ul>
<li><span>7 ml capacity</span></li>
<li><span>Scientifically Proven to Extend the Freshness and Potency of Dried Goods For 6 Months or Longer</span></li>
<li><span>Blocks Out Light, Airtight, Leak Proof and Smell-Proof. Lab Optimized Performance</span></li>
<li><span>Premium Eco-Friendly, European-Made, Durable Scientist-Designed Glass.</span></li>
<li><span>Locks in Freshness and Fragrance with Screw On, Airtight BPA-Free Plastic Lid.</span></li>
<li><span>Sleek Modern Design, Will Fit Any Decor.</span></li>
</ul>
</div>
<div class=""dimensions"">
<ul></ul>
</div>
<div class=""ideal-for-storing"">
<h3>Ideal for storing</h3>
<div class=""product-features"">
<ul>
<li>Cosmetics</li>
<li>Lotions</li>
<li>Balms</li>
<li>Travel Essentials</li>
<li>Bath Essentials</li>
<li>Medicine  </li>
</ul>
</div>
</div>
<p>Looking for a larger option? <span><a href=""https://oilslickpad.com/collections/concentrate-jars/products/9ml-child-resistant-jar-with-black-lids"">9ml child resistant jars available here</a> </span><br></p>
<p>Easily fits a gram. A great glass dab jar.  perfect glass jar for concentrates.</p>
<p><span>Customize the jar lids with stickers, printing, and boxes below.</span></p>
<p><a href=""https://oilslickpad.com/products/custom-printed-stickers-for-jars"" title=""Custom printing for lids"" target=""_blank"">Custom printed lids or stickers available here</a></p>
<p><a href=""https://oilslickpad.com/products/blank-boxes-for-7ml-jars"" target=""_blank"">Boxes available here</a></p>
<p>These are the heavy bottom jars you are looking for if you have:</p>
<p>Saucy diamonds that need a happy home.<br><span>Bubble too fire to squish</span><br><br></p>
<p> Dimensions: 1.6x.095""</p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""5ml Child Resistant Jar with Black Lids"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/deleted/products/5ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-bottle-drinkware-silver-cap-tableware_557.jpg"",""description"":""5ml glass jar with child resistant lids are back ordered. For a limited time 9ml Child Resistant jars are now the same price! Custom printed lids or stickers available upon request. Contact us here for more details."",""category"":""glass jar"",""model"":[{""@type"":""ProductModel"",""name"":""1"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""1.5""},""mpn"":""5MLCR"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""72 (.75/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""5.5""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""54.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""144 (.61/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""13""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""87.84"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""504 (.48/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""37""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""241.92"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""1,008 (.46/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""74""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""463.68"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""4,032 (.43/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""296""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1733.76"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""12,096 (.39/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""888""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""4717.44"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/deleted/products/5ml-child-resistant-jar-with-black-lid""}}]}
// ]]></script>",Oil Slick,,glass jar,"5ml, accessories for extractors, Child resistant, concentrate jars, glass, google, jar, MCF, Storage and Packaging",true,Quantity,1 (SAMPLE ONLY 5 MAX),,,,,,,,"",85.048569375,,deny,manual,8.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/7ml-uv-resistant-round-bottom-jar-with-child-resistant-black-lids-142323.jpg?v=1667932567,1,7ml UV Resistant Round Bottom Jar with Child Resistant Black Lids - Kraft & Kitchen,false,7ml UV Child Resistant Glass Jar with Black Lids - Oil Slick,Buy 7ml Child-resistant heavy bottom glass jar for concentrates hash BHO rosin CR Jars Custom packaging and PTFE lids available. Visit Oil Slick today.,,,oz,,,active
7ml-uv-resistant-jar-with-cr-black-lids,,,,,,,,,80,,,,,,,,7mluv - 80,2086.524902,,deny,amazon-mcf,66.00,132.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/7ml-uv-resistant-round-bottom-jar-with-child-resistant-black-lids-729828.jpg?v=1667932567,2,7ml UV Resistant Round Bottom Jar with Child Resistant Black Lids - Kraft & Kitchen,,,,,,lb,,,
7ml-uv-resistant-jar-with-cr-black-lids,,,,,,,,,160,,,,,,,,"",6350.29318,,deny,manual,110.00,220.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/7ml-uv-resistant-round-bottom-jar-with-child-resistant-black-lids-791058.jpg?v=1667932567,3,7ml UV Resistant Round Bottom Jar with Child Resistant Black Lids - Kraft & Kitchen,,,,,,lb,,,
7ml-uv-resistant-jar-with-cr-black-lids,,,,,,,,,320,,,,,,,,"",20865.24902,,deny,manual,211.20,422.40,true,true,,,,,"",,,,,,,,,lb,,,
7ml-uv-resistant-jar-with-cr-black-lids,,,,,,,,,1280,,,,,,,,"",86182.5503,,deny,manual,827.20,1650.00,true,true,,,,,"",,,,,,,,,lb,,,
7ml-uv-resistant-jar-with-cr-black-lids,,,,,,,,,2560,,,,,,,,"",181436.948,,deny,manual,1240.00,1480.00,true,true,,,,,"",,,,,,,,,lb,,,
5oz-jar-with-silicone-jar-jacket-and-secret-container,5oz jar with silicone jar jacket and secret Container,"<p data-mce-fragment=""1"">5oz glass jar with silicone jar jacket.</p>
<p data-mce-fragment=""1"">This jar is perfect for flower and dab storage! Fill the jar with flower, fill the lid with dabs!</p>
<p data-mce-fragment=""1"">The best of both worlds!</p>",Kraft & Kitchen,,"","accessories for extractors, container, glass, jar, Storage and Packaging",true,Color,Rasta,,,,,,,,J1 -1,0.0,,deny,manual,22.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-420028.jpg?v=1630381387,1,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,false,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-500979.jpg?v=1630381387,lb,,,active
5oz-jar-with-silicone-jar-jacket-and-secret-container,,,,,,,,,Black and Yellow,,,,,,,,J1 -2,0.0,,deny,manual,22.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-500979.jpg?v=1630381387,2,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-762843.jpg?v=1630381387,lb,,,
5oz-jar-with-silicone-jar-jacket-and-secret-container,,,,,,,,,Red Blue Purple and Yellow,,,,,,,,J1 -3,0.0,,deny,manual,22.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-762843.jpg?v=1630381387,3,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-363425.jpg?v=1630381387,lb,,,
5oz-jar-with-silicone-jar-jacket-and-secret-container,,,,,,,,,Green,,,,,,,,J1 -4,0.0,,deny,manual,22.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-363425.jpg?v=1630381387,4,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-608103.jpg?v=1630381387,lb,,,
5oz-jar-with-silicone-jar-jacket-and-secret-container,,,,,,,,,Blue and White,,,,,,,,J1 -5,0.0,,deny,manual,22.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-608103.jpg?v=1630381387,5,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-596143.jpg?v=1630381387,lb,,,
5oz-jar-with-silicone-jar-jacket-and-secret-container,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-jar-with-silicone-jar-jacket-and-secret-container-596143.jpg?v=1630381387,6,5oz jar with silicone jar jacket and secret Container - Kraft & Kitchen,,,,,,,,,
3oz-honey-jar-with-silicone-jacket,3oz Honey Jar with Silicone Jacket,"<p data-mce-fragment=""1"">3 oz jar wrapped with a silicone jar jacket.</p>
<p data-mce-fragment=""1"">This jar is great for on the go storage of flower or oil.</p>
<p data-mce-fragment=""1"">The silicone jacket protects your jar from spills and drops while maintaining your drip!</p>",Kraft & Kitchen,,"","accessories for extractors, container, glass, jar, rosin, silicone, Storage and Packaging",true,Color,Rasta,,,,,,,,J2 - Rasta,0.0,,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-824955.jpg?v=1630381385,1,3oz Honey Jar with Silicone Jacket - Kraft & Kitchen,false,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-346322.jpg?v=1630381385,lb,,,active
3oz-honey-jar-with-silicone-jacket,,,,,,,,,Black and Yellow,,,,,,,,J2 - BY,0.0,,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-548275.jpg?v=1630381385,2,3oz Honey Jar with Silicone Jacket - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-522609.jpg?v=1630381385,lb,,,
3oz-honey-jar-with-silicone-jacket,,,,,,,,,Red Blue Purple and Yellow,,,,,,,,J2 - RBPY,0.0,,deny,manual,15.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-522609.jpg?v=1630381385,3,3oz Honey Jar with Silicone Jacket - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-548275.jpg?v=1630381385,lb,,,
3oz-honey-jar-with-silicone-jacket,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/3oz-honey-jar-with-silicone-jacket-346322.jpg?v=1630381385,4,3oz Honey Jar with Silicone Jacket - Kraft & Kitchen,,,,,,,,,
9ml-round-bottom-child-resistant-glass-jar-with-lids,9ml Round Bottom Child Resistant Glass Jar with Lids,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">FREE SHIPPING ON YOUR ENTIRE ORDER!</span></p>
<p data-mce-fragment=""1"">9ml glass jar with certified child resistant lids.</p>
<h1 data-mce-fragment=""1""><br data-mce-fragment=""1""></h1>
<p data-mce-fragment=""1"">The Luxury option for 1g or more. Heavy bottom Jar with <span data-mce-fragment=""1"">a flat inner area with no corners for anything to get lost.</span></p>
<p data-mce-fragment=""1""><a href=""https://kraftandkitchen.com/products/custom-printed-stickers-for-jars"" target=""_blank"" rel=""noopener noreferrer"">Custom printed lids or stickers available upon request.</a></p>
<p data-mce-fragment=""1""><img alt="""" src=""https://cdn.shopify.com/s/files/1/1171/9050/deleted/products/9ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-beauty-cream-cosmetics-eye-shadow-metal-skin-care_354_medium.jpg?v=1554258223"" data-mce-fragment=""1"" data-mce-src=""https://cdn.shopify.com/s/files/1/1171/9050/deleted/products/9ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-beauty-cream-cosmetics-eye-shadow-metal-skin-care_354_medium.jpg?v=1554258223""></p>
<p data-mce-fragment=""1""> These are the heavy bottom 9 ml jars you are looking for if you have:</p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Golden coins</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Bubble too fire to squish</span><br data-mce-fragment=""1""><span data-mce-fragment=""1"">Saucy diamonds that need a happy home.</span></p>
<p data-mce-fragment=""1""><a href=""https://kraftandkitchen.com/products/blank-boxes-for-7ml-jars"" target=""_blank"" rel=""noopener noreferrer"">Get the BOXES to match HERE</a></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Diameter: 1.75""</span></p>
<p data-mce-fragment=""1""><span data-mce-fragment=""1"">Height: 1""</span></p>",Kraft & Kitchen,,glass jar,"accessories for extractors, child resistant, container, Extraction, glass, google, jar, MCF, rosin, Storage and Packaging",true,Quantity,1 (SAMPLE),,,,,,,,9mlR - 1,0.0,,deny,manual,5.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/9ml-round-bottom-child-resistant-glass-jar-with-lids-615688.jpg?v=1630381384,1,9ml Round Bottom Child Resistant Glass Jar with Lids - Kraft & Kitchen,false,,,,,lb,,,active
9ml-round-bottom-child-resistant-glass-jar-with-lids,,,,,,,,,64,,,,,,,,9mlR - 64,0.0,,deny,amazon-mcf,60.00,,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/9ml-round-bottom-child-resistant-glass-jar-with-lids-829056.jpg?v=1630381384,2,9ml Round Bottom Child Resistant Glass Jar with Lids - Kraft & Kitchen,,,,,,lb,,,
9ml-round-bottom-child-resistant-glass-jar-with-lids,,,,,,,,,128,,,,,,,,9mlR - 128,0.0,,deny,manual,100.00,,true,true,,,,,"",,,,,,,,,lb,,,
9ml-round-bottom-child-resistant-glass-jar-with-lids,,,,,,,,,320,,,,,,,,9mlR - 320,0.0,,deny,manual,240.00,,true,true,,,,,"",,,,,,,,,lb,,,
9ml-round-bottom-child-resistant-glass-jar-with-lids,,,,,,,,,1280,,,,,,,,9mlR - 1280,0.0,,deny,manual,940.00,,true,true,,,,,"",,,,,,,,,lb,,,
9ml-round-bottom-child-resistant-glass-jar-with-lids,,,,,,,,,5120,,,,,,,,9mlR - 5120,0.0,,deny,manual,3100.00,,true,true,,,,,"",,,,,,,,,lb,,,
5oz-glass-jar-with-black-cr-lid,5oz Glass Jar with Black CR Lid,"<p data-mce-fragment=""1""><span data-mce-fragment=""1"">FREE SHIPPING ON YOUR ENTIRE ORDER!</span></p>
<p data-mce-fragment=""1"">Child Resistant (CR) Glass Jars for packaging.  <br data-mce-fragment=""1""></p>
<p data-mce-fragment=""1"">Customize the 3 oz jar lids with stickers, printing, and boxes below.</p>
<p data-mce-fragment=""1""> </p>
<p data-mce-fragment=""1"">Diameter: 2.25 inches</p>
<p data-mce-fragment=""1""><br data-mce-fragment=""1"">Height: 3.5 inches</p>",Kraft & Kitchen,Uncategorized,"",MCF,true,Quantity,25,,,,,,,,,453.59237,,deny,manual,20.00,96.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-glass-jar-with-black-cr-lid-296194.jpg?v=1667889323,1,5oz Glass Jar with Black CR Lid - Kraft & Kitchen,false,,,,,lb,,,active
5oz-glass-jar-with-black-cr-lid,,,,,,,,,50,,,,,,,,5OZ - 50,9071.8474,,continue,amazon-mcf,38.00,96.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-glass-jar-with-black-cr-lid-885374.jpg?v=1667889323,2,5oz Glass Jar with Black CR Lid - Kraft & Kitchen,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-glass-jar-with-black-cr-lid-296194.jpg?v=1667889323,lb,,,
5oz-glass-jar-with-black-cr-lid,,,,,,,,,100,,,,,,,,"",18143.6948,,continue,manual,75.00,176.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-glass-jar-with-black-cr-lid-296194.jpg?v=1667889323,lb,,,
5oz-glass-jar-with-black-cr-lid,,,,,,,,,1000,,,,,,,,"",181436.948,,deny,manual,650.00,1408.00,true,true,,,,,"",,,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5oz-glass-jar-with-black-cr-lid-296194.jpg?v=1667889323,lb,,,
5ml-round-bottom-child-resistant-jar-with-black-lids,5ml Round Bottom Child Resistant Jar with Black Lids,"<h2>FREE SHIPPING ON YOUR ENTIRE ORDER!<br>
</h2>
<h1></h1>
<p><a href=""https://kraftandkitchen.com/products/custom-printed-stickers-for-jars"" target=""_blank"">Custom printed lids or stickers available here</a><br></p>
<p><a href=""/kraftandkitchen.com/collections/jars-and-containers""><u><span color=""#000120"" style=""color: #000120;""><span>C</span></span></u>heck out our other jars here</a><br></p>
<p><a href=""https://kraftandkitchen.com/products/blank-boxes-for-7ml-jars"" target=""_blank"">Blank boxes available here</a></p>
<p>These are the heavy bottom jars you are looking for to hold from 1 to 3 grams depending on the consistency of your material.<br></p>
<p><span>Diameter: 1.25""</span></p>
<p><span>Height: 1""</span></p>
<script type=""application/ld+json"">// <![CDATA[
{""@context"":""https://schema.org/"",""@type"":""Product"",""name"":""5ml Child Resistant Jar with Black Lids"",""image"":""https://cdn.shopify.com/s/files/1/1171/9050/products/5ml-child-resistant-jar-with-black-lids-accessories-for-extractors-glass-oil-slick-bottle-drinkware-silver-cap-tableware_557.jpg"",""description"":""5ml glass jar with child resistant lids are back ordered. For a limited time 9ml Child Resistant jars are now the same price! Custom printed lids or stickers available upon request. Contact us here for more details."",""category"":""glass jar"",""model"":[{""@type"":""ProductModel"",""name"":""1"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""oz"",""value"":""1.5""},""mpn"":""5MLCR"",""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""72 (.75/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""5.5""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""54.00"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""144 (.61/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""13""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""87.84"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid"",""availability"":""https://schema.org/InStock""}},{""@type"":""ProductModel"",""name"":""504 (.48/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""37""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""241.92"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""1,008 (.46/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""74""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""463.68"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""4,032 (.43/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""296""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""1733.76"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}},{""@type"":""ProductModel"",""name"":""12,096 (.39/unit)"",""weight"":{""@type"":""QuantitativeValue"",""unitText"":""lb"",""value"":""888""},""offers"":{""@type"":""Offer"",""priceCurrency"":""USD"",""price"":""4717.44"",""itemCondition"":""https://schema.org/NewCondition"",""url"":""https://www.oilslickpad.com/products/5ml-child-resistant-jar-with-black-lid""}}]}
// ]]></script>",Kraft&Kitchen,,glass jar,"5ml, Child resistant, concentrate jars, container, craft, glass, jar, MCF, Storage and Packaging",true,Quantity,1 (SAMPLE ONLY 5 MAX),,,,,,,,5mlr - sample,113.3980925,,deny,manual,5.00,5.00,true,true,,,,,,https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-round-bottom-child-resistant-jar-with-black-lids-611282.jpg?v=1618483912,1,5ml Round Bottom Child Resistant Jar with Black Lids - Kraft & Kitchen,false, 5ml Child Resistant Jar with Black Lids,"5ml glass jar with child resistant lids are back ordered. For a limited time 9ml Child Resistant jars are now the same price!

Custom printed lids or stickers available upon request. Contact us here for more details.

These are the heavy bottom jars you are looking for to hold from 1 to 3 grams depending on the consistency of your material.
 9ml child resistant jars available here

Diameter: 1.25""

Height: 1""",,,oz,,,active
5ml-round-bottom-child-resistant-jar-with-black-lids,,,,,,,,,80,,,,,,,,5mlr - 80,3628.73896,,deny,amazon-mcf,48.32,100.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-round-bottom-child-resistant-jar-with-black-lids-836610.jpg?v=1618483912,2,5ml Round Bottom Child Resistant Jar with Black Lids - Kraft & Kitchen,,,,,,lb,,,
5ml-round-bottom-child-resistant-jar-with-black-lids,,,,,,,,,160,,,,,,,,5mlr - 160,7257.47792,,deny,manual,77.44,140.00,true,true,,,,,"",https://cdn.shopify.com/s/files/1/0277/7245/2943/products/5ml-round-bottom-child-resistant-jar-with-black-lids-301243.jpg?v=1618483912,3,5ml Round Bottom Child Resistant Jar with Black Lids - Kraft & Kitchen,,,,,,lb,,,
